created_at,closed_at,timeSolve
2022-06-16,2023-04-30,318
2022-06-16,2022-06-16,0
2022-06-16,2023-01-04,202
2022-06-16,2022-06-16,0
2022-06-16,2022-06-16,0
2022-06-16,2022-06-27,11
2022-06-16,2022-06-18,2
2022-06-16,2022-06-20,4
2022-06-16,2022-06-16,0
2022-06-16,2022-06-19,3
2022-06-16,2022-06-22,6
2022-06-16,2022-06-17,1
2022-06-16,2022-12-21,188
2022-06-16,2022-06-16,0
2022-06-16,2022-06-17,1
2022-06-16,2022-06-18,2
2022-06-16,2022-06-16,0
2022-06-17,2022-06-17,0
2022-06-17,2022-06-19,2
2022-06-17,2022-06-25,8
2022-06-17,2022-06-17,0
2022-06-17,2022-06-17,0
2022-06-17,2023-01-17,214
2022-06-17,2022-06-17,0
2022-06-17,2022-06-17,0
2022-06-17,2022-06-22,5
2022-06-17,2022-06-25,8
2022-06-18,2022-06-19,1
2022-06-18,2022-06-20,2
2022-06-18,2022-06-27,9
2022-06-18,2022-06-27,9
2022-06-18,2022-06-19,1
2022-06-18,2022-06-18,0
2022-06-18,2022-06-18,0
2022-06-18,2022-06-19,1
2022-06-19,2022-06-20,1
2022-06-19,2022-06-19,0
2022-06-19,2022-06-19,0
2022-06-19,2022-06-21,2
2022-06-19,2024-01-02,562
2022-06-19,2023-02-18,244
2022-06-19,2022-06-20,1
2022-06-19,2022-06-20,1
2022-06-19,2022-06-19,0
2022-06-19,2022-06-19,0
2022-06-19,2022-06-20,1
2022-06-19,2022-06-24,5
2022-06-19,2022-06-19,0
2022-06-20,2022-06-21,1
2022-06-20,2022-06-20,0
2022-06-20,2022-06-21,1
2022-06-20,2022-06-20,0
2022-06-20,2022-08-11,52
2022-06-20,2022-06-20,0
2022-06-20,2022-06-22,2
2022-06-20,2022-06-20,0
2022-06-20,2022-06-20,0
2022-06-20,2022-06-20,0
2022-06-20,2022-06-20,0
2022-06-20,2022-06-20,0
2022-06-20,2024-04-11,661
2022-06-21,2022-06-22,1
2022-06-21,2022-06-21,0
2022-06-21,2022-08-20,60
2022-06-21,2022-06-21,0
2022-06-21,2022-06-27,6
2022-06-21,2022-06-21,0
2022-06-21,2023-07-04,378
2022-06-21,2022-06-21,0
2022-06-21,2022-06-22,1
2022-06-21,2022-06-21,0
2022-06-21,2022-08-08,48
2022-06-21,2022-06-21,0
2022-06-21,2022-06-21,0
2022-06-21,2022-06-21,0
2022-06-21,2022-06-22,1
2022-06-21,2022-06-21,0
2022-06-21,2022-06-21,0
2022-06-21,2022-07-15,24
2022-06-21,2022-07-15,24
2022-06-21,2022-06-21,0
2022-06-21,2022-06-21,0
2022-06-21,2022-06-26,5
2022-06-21,2022-06-23,2
2022-06-21,2022-06-23,2
2022-06-22,2022-06-25,3
2022-06-22,2022-06-22,0
2022-06-22,2022-08-08,47
2022-06-22,2022-06-22,0
2022-06-22,2022-10-01,101
2022-06-22,2022-06-24,2
2022-06-22,2023-02-23,246
2022-06-22,2022-06-22,0
2022-06-22,2023-02-18,241
2022-06-22,2023-01-17,209
2022-06-22,2022-06-22,0
2022-06-22,2022-06-22,0
2022-06-22,2022-06-22,0
2022-06-22,2022-06-22,0
2022-06-22,2022-06-22,0
2022-06-22,2022-06-23,1
2022-06-22,2022-06-22,0
2022-06-23,2022-06-27,4
2022-06-23,2022-06-27,4
2022-06-23,2022-07-01,8
2022-06-23,2022-06-23,0
2022-06-23,2022-11-09,139
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-06-24,1
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-06-27,4
2022-06-23,2022-06-27,4
2022-06-23,2022-06-23,0
2022-06-23,2023-01-24,215
2022-06-23,2022-07-08,15
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-06-23,0
2022-06-23,2022-07-08,15
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-26,2
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-28,4
2022-06-24,2022-06-24,0
2022-06-24,2022-06-26,2
2022-06-24,2022-10-24,122
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-25,1
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-24,2022-06-24,0
2022-06-25,2022-06-26,1
2022-06-25,2022-07-20,25
2022-06-25,2022-06-28,3
2022-06-25,2022-06-29,4
2022-06-25,2022-06-25,0
2022-06-25,2022-06-25,0
2022-06-25,2022-06-25,0
2022-06-25,2022-06-27,2
2022-06-25,2022-06-27,2
2022-06-25,2022-06-26,1
2022-06-26,2022-06-27,1
2022-06-26,2022-06-27,1
2022-06-26,2022-06-26,0
2022-06-26,2022-06-27,1
2022-06-26,2022-06-27,1
2022-06-26,2022-06-26,0
2022-06-26,2022-06-27,1
2022-06-26,2022-06-27,1
2022-06-26,2022-06-26,0
2022-06-26,2022-06-27,1
2022-06-26,2022-06-26,0
2022-06-26,2022-06-26,0
2022-06-26,2022-06-26,0
2022-06-26,2022-06-27,1
2022-06-26,2022-06-26,0
2022-06-26,2022-07-20,24
2022-06-26,2022-10-21,117
2022-06-27,2022-06-27,0
2022-06-27,2022-06-27,0
2022-06-27,2022-06-27,0
2022-06-27,2022-06-28,1
2022-06-27,2022-06-28,1
2022-06-27,2022-06-27,0
2022-06-27,2022-06-27,0
2022-06-27,2022-06-27,0
2022-06-27,2022-06-28,1
2022-06-27,2022-06-27,0
2022-06-27,2022-06-27,0
2022-06-27,2022-08-23,57
2022-06-27,2022-06-27,0
2022-06-27,2022-08-07,41
2022-06-27,2022-06-27,0
2022-06-27,2022-07-06,9
2022-06-27,2022-07-07,10
2022-06-27,2022-08-07,41
2022-06-27,2022-06-27,0
2022-06-27,2022-07-28,31
2022-06-27,2022-06-28,1
2022-06-27,2022-06-27,0
2022-06-28,2022-07-11,13
2022-06-28,2022-06-28,0
2022-06-28,2022-08-08,41
2022-06-28,2022-08-22,55
2022-06-28,2022-06-30,2
2022-06-28,2022-07-12,14
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2023-02-28,245
2022-06-28,2022-06-30,2
2022-06-28,2022-06-29,1
2022-06-28,2022-08-02,35
2022-06-28,2022-06-29,1
2022-06-28,2022-06-29,1
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-29,1
2022-06-28,2022-06-28,0
2022-06-28,2022-07-08,10
2022-06-28,2022-07-11,13
2022-06-28,2023-02-19,236
2022-06-28,2022-06-28,0
2022-06-28,2022-06-29,1
2022-06-28,2022-06-28,0
2022-06-28,2022-06-30,2
2022-06-28,2022-06-29,1
2022-06-28,2022-06-28,0
2022-06-28,2022-06-29,1
2022-06-28,2022-06-29,1
2022-06-28,2022-06-29,1
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-06-28,0
2022-06-28,2022-07-06,8
2022-06-28,2022-09-30,94
2022-06-29,2022-06-30,1
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-10-01,94
2022-06-29,2022-07-06,7
2022-06-29,2022-06-30,1
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-30,1
2022-06-29,2022-06-29,0
2022-06-29,2022-08-01,33
2022-06-29,2023-02-18,234
2022-06-29,2022-06-30,1
2022-06-29,2022-08-07,39
2022-06-29,2022-07-06,7
2022-06-29,2023-09-09,437
2022-06-29,2022-11-04,128
2022-06-29,2023-02-19,235
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-30,1
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2022-06-29,0
2022-06-29,2023-01-17,202
2022-06-29,2022-07-11,12
2022-06-29,2022-06-30,1
2022-06-29,2022-07-04,5
2022-06-29,2022-06-29,0
2022-06-29,2023-01-17,202
2022-06-30,2022-07-02,2
2022-06-30,2022-06-30,0
2022-06-30,2022-09-29,91
2022-06-30,2022-07-01,1
2022-06-30,2024-02-20,600
2022-06-30,2022-07-06,6
2022-06-30,2023-02-28,243
2022-06-30,2023-06-14,349
2022-06-30,2022-10-01,93
2022-06-30,2022-07-05,5
2022-06-30,2022-07-04,4
2022-06-30,2022-06-30,0
2022-06-30,2023-09-03,430
2022-06-30,2022-07-12,12
2022-06-30,2022-07-06,6
2022-06-30,2022-06-30,0
2022-06-30,2022-07-22,22
2022-06-30,2022-07-26,26
2022-06-30,2022-06-30,0
2022-06-30,2022-07-02,2
2022-06-30,2022-06-30,0
2022-06-30,2022-06-30,0
2022-07-01,2023-02-28,242
2022-07-01,2022-07-02,1
2022-07-01,2023-01-17,200
2022-07-01,2022-07-01,0
2022-07-01,2022-07-02,1
2022-07-01,2022-07-01,0
2022-07-01,2022-07-04,3
2022-07-01,2022-08-07,37
2022-07-01,2023-03-05,247
2022-07-01,2022-07-01,0
2022-07-01,2022-11-06,128
2022-07-01,2022-07-06,5
2022-07-01,2022-07-07,6
2022-07-01,2022-07-06,5
2022-07-01,2023-01-17,200
2022-07-01,2022-07-04,3
2022-07-02,2022-07-02,0
2022-07-02,2022-07-06,4
2022-07-02,2023-02-18,231
2022-07-02,2022-07-03,1
2022-07-02,2022-07-10,8
2022-07-02,2023-02-09,222
2022-07-03,2022-07-06,3
2022-07-03,2023-02-18,230
2022-07-03,2022-08-07,35
2022-07-03,2022-07-04,1
2022-07-03,2022-08-07,35
2022-07-03,2022-07-06,3
2022-07-03,2022-08-07,35
2022-07-03,2022-08-07,35
2022-07-03,2022-07-25,22
2022-07-03,2022-07-04,1
2022-07-03,2022-07-08,5
2022-07-04,2022-07-06,2
2022-07-04,2022-07-04,0
2022-07-04,2022-07-05,1
2022-07-04,2022-07-05,1
2022-07-04,2022-07-15,11
2022-07-04,2022-07-20,16
2022-07-04,2022-09-01,59
2022-07-04,2023-02-17,228
2022-07-04,2024-01-30,575
2022-07-04,2023-05-06,306
2022-07-04,2022-08-27,54
2022-07-04,2022-07-04,0
2022-07-04,2022-07-04,0
2022-07-04,2022-08-08,35
2022-07-04,2022-07-05,1
2022-07-04,2022-07-04,0
2022-07-04,2022-07-05,1
2022-07-04,2022-07-04,0
2022-07-04,2022-07-04,0
2022-07-04,2022-07-04,0
2022-07-04,2022-07-05,1
2022-07-05,2022-08-06,32
2022-07-05,2022-07-05,0
2022-07-05,2022-07-05,0
2022-07-05,2022-07-05,0
2022-07-05,2022-07-06,1
2022-07-05,2022-07-06,1
2022-07-05,2022-07-05,0
2022-07-05,2022-07-11,6
2022-07-05,2022-07-06,1
2022-07-05,2022-07-13,8
2022-07-05,2022-07-05,0
2022-07-05,2022-08-01,27
2022-07-05,2022-07-22,17
2022-07-05,2022-07-08,3
2022-07-05,2022-08-08,34
2022-07-05,2022-07-12,7
2022-07-05,2023-01-04,183
2022-07-05,2023-02-28,238
2022-07-05,2022-08-06,32
2022-07-05,2022-07-05,0
2022-07-05,2022-07-26,21
2022-07-05,2022-08-13,39
2022-07-05,2022-07-07,2
2022-07-05,2022-07-05,0
2022-07-05,2022-07-13,8
2022-07-05,2022-07-05,0
2022-07-06,2023-07-17,376
2022-07-06,2022-07-06,0
2022-07-06,2022-07-08,2
2022-07-06,2022-07-06,0
2022-07-06,2022-07-06,0
2022-07-06,2022-07-13,7
2022-07-06,2022-07-06,0
2022-07-06,2022-07-06,0
2022-07-06,2022-07-14,8
2022-07-06,2022-07-06,0
2022-07-06,2023-01-18,196
2022-07-06,2022-07-08,2
2022-07-06,2022-07-06,0
2022-07-06,2022-08-03,28
2022-07-06,2023-01-24,202
2022-07-06,2023-02-18,227
2022-07-06,2022-07-08,2
2022-07-06,2022-07-06,0
2022-07-06,2022-07-06,0
2022-07-06,2022-07-08,2
2022-07-06,2022-07-06,0
2022-07-06,2023-02-18,227
2022-07-06,2022-07-06,0
2022-07-07,2022-07-08,1
2022-07-07,2022-07-07,0
2022-07-07,2022-07-25,18
2022-07-07,2022-07-08,1
2022-07-07,2022-07-07,0
2022-07-07,2022-07-11,4
2022-07-07,2022-07-08,1
2022-07-07,2022-07-08,1
2022-07-07,2022-07-08,1
2022-07-07,2022-07-11,4
2022-07-07,2022-07-13,6
2022-07-07,2022-07-11,4
2022-07-07,2022-07-07,0
2022-07-07,2023-02-18,226
2022-07-07,2022-07-22,15
2022-07-07,2022-07-07,0
2022-07-07,2022-07-07,0
2022-07-07,2022-07-08,1
2022-07-07,2022-07-08,1
2022-07-07,2023-10-28,478
2022-07-07,2022-07-08,1
2022-07-07,2022-07-08,1
2022-07-07,2022-07-21,14
2022-07-07,2022-07-07,0
2022-07-07,2022-07-28,21
2022-07-07,2022-07-07,0
2022-07-07,2022-07-27,20
2022-07-07,2022-07-08,1
2022-07-07,2022-07-07,0
2022-07-08,2022-07-08,0
2022-07-08,2023-02-28,235
2022-07-08,2022-07-08,0
2022-07-08,2022-07-13,5
2022-07-08,2022-07-09,1
2022-07-08,2022-07-08,0
2022-07-08,2022-08-10,33
2022-07-08,2022-07-08,0
2022-07-08,2022-07-09,1
2022-07-08,2022-07-08,0
2022-07-08,2022-07-08,0
2022-07-08,2022-07-08,0
2022-07-08,2022-08-08,31
2022-07-08,2022-07-08,0
2022-07-08,2022-07-08,0
2022-07-08,2022-07-08,0
2022-07-08,2022-07-08,0
2022-07-08,2022-07-09,1
2022-07-08,2022-07-11,3
2022-07-09,2022-07-09,0
2022-07-09,2022-08-11,33
2022-07-09,2022-07-10,1
2022-07-09,2022-07-11,2
2022-07-09,2022-07-09,0
2022-07-09,2022-07-09,0
2022-07-09,2023-10-17,465
2022-07-09,2022-07-13,4
2022-07-09,2022-07-09,0
2022-07-09,2022-07-09,0
2022-07-09,2022-08-04,26
2022-07-09,2022-07-09,0
2022-07-09,2022-07-11,2
2022-07-09,2022-07-09,0
2022-07-10,2023-02-18,223
2022-07-10,2022-07-28,18
2022-07-10,2022-07-19,9
2022-07-10,2022-07-18,8
2022-07-10,2022-07-11,1
2022-07-10,2022-07-10,0
2022-07-11,2023-06-15,339
2022-07-11,2022-07-14,3
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-09-15,66
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-19,8
2022-07-11,2022-07-12,1
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-09-11,62
2022-07-11,2022-07-11,0
2022-07-11,2022-07-13,2
2022-07-11,2022-07-11,0
2022-07-11,2022-08-11,31
2022-07-11,2023-10-02,448
2022-07-11,2022-07-28,17
2022-07-11,2022-07-11,0
2022-07-11,2023-11-28,505
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-11,0
2022-07-11,2022-07-23,12
2022-07-12,2023-12-28,534
2022-07-12,2022-07-12,0
2022-07-12,2022-07-12,0
2022-07-12,2022-07-12,0
2022-07-12,2022-07-15,3
2022-07-12,2022-07-12,0
2022-07-12,2022-07-13,1
2022-07-12,2022-07-12,0
2022-07-12,2022-07-13,1
2022-07-12,2022-07-12,0
2022-07-12,2022-07-18,6
2022-07-12,2022-07-12,0
2022-07-12,2022-07-12,0
2022-07-12,2022-08-04,23
2022-07-12,2022-07-12,0
2022-07-12,2023-02-18,221
2022-07-12,2022-07-19,7
2022-07-12,2023-01-19,191
2022-07-12,2022-07-13,1
2022-07-12,2022-07-27,15
2022-07-12,2022-07-12,0
2022-07-12,2022-07-12,0
2022-07-12,2022-07-12,0
2022-07-12,2022-07-13,1
2022-07-12,2022-07-12,0
2022-07-13,2023-01-19,190
2022-07-13,2022-07-14,1
2022-07-13,2022-08-02,20
2022-07-13,2022-07-13,0
2022-07-13,2022-07-18,5
2022-07-13,2022-07-14,1
2022-07-13,2022-07-13,0
2022-07-13,2022-08-30,48
2022-07-13,2022-07-13,0
2022-07-13,2023-02-18,220
2022-07-13,2022-08-08,26
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-09-02,51
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-27,14
2022-07-13,2022-09-22,71
2022-07-13,2022-07-13,0
2022-07-13,2022-07-13,0
2022-07-13,2022-07-29,16
2022-07-13,2022-08-11,29
2022-07-14,2022-07-15,1
2022-07-14,2022-09-01,49
2022-07-14,2022-07-14,0
2022-07-14,2022-07-18,4
2022-07-14,2022-08-24,41
2022-07-14,2022-07-15,1
2022-07-14,2022-07-15,1
2022-07-14,2022-07-14,0
2022-07-14,2022-09-30,78
2022-07-14,2022-07-14,0
2022-07-14,2022-07-14,0
2022-07-14,2022-07-14,0
2022-07-14,2022-07-14,0
2022-07-14,2022-07-14,0
2022-07-14,2022-07-15,1
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-29,14
2022-07-15,2022-07-18,3
2022-07-15,2022-07-19,4
2022-07-15,2022-07-16,1
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-18,3
2022-07-15,2022-07-15,0
2022-07-15,2022-08-05,21
2022-07-15,2023-01-11,180
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-15,0
2022-07-15,2022-07-18,3
2022-07-15,2022-07-15,0
2022-07-15,2022-08-17,33
2022-07-16,2022-07-16,0
2022-07-16,2022-07-25,9
2022-07-16,2022-07-16,0
2022-07-16,2024-02-20,584
2022-07-17,2022-07-20,3
2022-07-17,2022-07-18,1
2022-07-17,2022-07-21,4
2022-07-17,2022-07-18,1
2022-07-17,2022-07-18,1
2022-07-17,2022-10-14,89
2022-07-17,2022-07-18,1
2022-07-17,2022-07-17,0
2022-07-17,2022-07-18,1
2022-07-18,2022-07-18,0
2022-07-18,2023-03-28,253
2022-07-18,2022-07-20,2
2022-07-18,2022-07-20,2
2022-07-18,2022-07-18,0
2022-07-18,2022-07-18,0
2022-07-18,2022-07-18,0
2022-07-18,2022-07-26,8
2022-07-18,2023-01-18,184
2022-07-18,2022-08-01,14
2022-07-18,2022-07-18,0
2022-07-18,2022-07-18,0
2022-07-18,2022-07-18,0
2022-07-18,2023-03-08,233
2022-07-18,2022-07-18,0
2022-07-18,2022-07-18,0
2022-07-18,2022-08-05,18
2022-07-18,2022-07-21,3
2022-07-18,2022-07-22,4
2022-07-19,2024-02-28,589
2022-07-19,2022-07-20,1
2022-07-19,2022-07-19,0
2022-07-19,2022-07-19,0
2022-07-19,2022-07-21,2
2022-07-19,2022-07-25,6
2022-07-19,2022-07-20,1
2022-07-19,2023-01-18,183
2022-07-19,2022-07-29,10
2022-07-19,2022-07-19,0
2022-07-19,2022-08-08,20
2022-07-19,2022-07-21,2
2022-07-19,2022-07-19,0
2022-07-19,2023-01-18,183
2022-07-19,2022-09-29,72
2022-07-20,2022-07-21,1
2022-07-20,2022-10-18,90
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2023-02-15,210
2022-07-20,2022-07-21,1
2022-07-20,2022-08-01,12
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-28,8
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-21,1
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2022-08-24,35
2022-07-20,2022-07-22,2
2022-07-20,2022-07-20,0
2022-07-20,2022-07-21,1
2022-07-20,2022-07-20,0
2022-07-20,2022-07-20,0
2022-07-20,2023-01-18,182
2022-07-21,2022-09-22,63
2022-07-21,2022-07-22,1
2022-07-21,2022-08-15,25
2022-07-21,2022-07-21,0
2022-07-21,2022-07-21,0
2022-07-21,2022-07-21,0
2022-07-21,2022-08-10,20
2022-07-21,2022-08-23,33
2022-07-21,2022-07-21,0
2022-07-21,2022-07-26,5
2022-07-21,2022-07-21,0
2022-07-21,2022-07-22,1
2022-07-21,2022-07-21,0
2022-07-21,2023-06-15,329
2022-07-21,2022-07-26,5
2022-07-21,2022-08-26,36
2022-07-21,2022-07-27,6
2022-07-21,2022-07-21,0
2022-07-21,2022-09-08,49
2022-07-21,2022-07-21,0
2022-07-21,2022-07-21,0
2022-07-22,2023-02-18,211
2022-07-22,2022-07-22,0
2022-07-22,2022-10-20,90
2022-07-22,2022-07-22,0
2022-07-22,2022-07-30,8
2022-07-22,2023-02-18,211
2022-07-22,2022-07-26,4
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-11-22,123
2022-07-22,2022-07-22,0
2022-07-22,2022-07-29,7
2022-07-22,2022-07-22,0
2022-07-22,2022-08-26,35
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-07-27,5
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-07-22,0
2022-07-22,2022-10-22,92
2022-07-22,2022-08-25,34
2022-07-22,2022-07-25,3
2022-07-22,2022-07-22,0
2022-07-23,2023-02-18,210
2022-07-23,2022-07-23,0
2022-07-23,2022-07-26,3
2022-07-23,2022-09-04,43
2022-07-23,2022-07-23,0
2022-07-23,2022-07-23,0
2022-07-23,2022-07-23,0
2022-07-23,2024-04-17,634
2022-07-23,2022-07-23,0
2022-07-23,2022-12-29,159
2022-07-23,2022-07-26,3
2022-07-24,2022-07-27,3
2022-07-24,2022-11-19,118
2022-07-24,2022-07-25,1
2022-07-24,2022-07-26,2
2022-07-24,2022-07-25,1
2022-07-24,2022-07-26,2
2022-07-24,2022-07-26,2
2022-07-24,2023-09-03,406
2022-07-24,2022-07-24,0
2022-07-24,2022-08-03,10
2022-07-24,2022-07-24,0
2022-07-24,2022-07-27,3
2022-07-25,2022-07-25,0
2022-07-25,2022-07-26,1
2022-07-25,2022-07-27,2
2022-07-25,2022-07-28,3
2022-07-25,2022-07-26,1
2022-07-25,2022-07-26,1
2022-07-25,2023-06-14,324
2022-07-25,2022-07-29,4
2022-07-25,2022-07-26,1
2022-07-25,2022-07-25,0
2022-07-25,2022-07-25,0
2022-07-25,2022-07-25,0
2022-07-25,2022-07-25,0
2022-07-25,2022-07-25,0
2022-07-25,2022-07-25,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-27,1
2022-07-26,2022-07-28,2
2022-07-26,2022-10-01,67
2022-07-26,2022-07-28,2
2022-07-26,2022-07-27,1
2022-07-26,2022-07-28,2
2022-07-26,2022-08-11,16
2022-07-26,2022-08-16,21
2022-07-26,2022-07-26,0
2022-07-26,2022-08-28,33
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2022-07-27,1
2022-07-26,2022-07-27,1
2022-07-26,2022-07-26,0
2022-07-26,2022-07-26,0
2022-07-26,2023-06-15,324
2022-07-27,2022-07-27,0
2022-07-27,2022-07-28,1
2022-07-27,2022-07-28,1
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-28,1
2022-07-27,2022-07-27,0
2022-07-27,2022-07-28,1
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2023-06-12,320
2022-07-27,2022-07-28,1
2022-07-27,2022-07-28,1
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-27,2022-07-27,0
2022-07-28,2022-07-28,0
2022-07-28,2023-01-18,174
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2024-02-28,580
2022-07-28,2022-07-28,0
2022-07-28,2023-02-25,212
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-30,2
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-11-24,119
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-29,1
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-28,2022-07-28,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-30,1
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-10-01,64
2022-07-29,2022-07-30,1
2022-07-29,2022-07-29,0
2022-07-29,2022-08-12,14
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-29,2022-07-29,0
2022-07-30,2022-08-07,8
2022-07-30,2022-07-30,0
2022-07-30,2022-08-11,12
2022-07-30,2022-08-04,5
2022-07-30,2022-09-02,34
2022-07-30,2022-07-30,0
2022-07-30,2022-07-30,0
2022-07-30,2022-07-30,0
2022-07-31,2022-07-31,0
2022-07-31,2022-09-30,61
2022-07-31,2022-07-31,0
2022-07-31,2022-07-31,0
2022-07-31,2024-04-17,626
2022-07-31,2022-07-31,0
2022-07-31,2022-07-31,0
2022-07-31,2022-07-31,0
2022-08-01,2022-08-03,2
2022-08-01,2022-08-01,0
2022-08-01,2022-08-09,8
2022-08-01,2022-08-01,0
2022-08-01,2022-08-01,0
2022-08-01,2022-08-04,3
2022-08-01,2022-08-01,0
2022-08-01,2023-02-19,202
2022-08-01,2022-08-02,1
2022-08-01,2023-02-18,201
2022-08-01,2022-08-01,0
2022-08-01,2022-08-01,0
2022-08-01,2023-03-06,217
